Date,Tweet,Close.
2019-02-14,In the year since their friends were killed the students of Parkland refused to settle for the way things are and marched organized and pushed for the way things should be - helping pass meaningful new gun violence laws in states across the country. I'm proud of all of them.,"2,745.73"
2019-02-13,Donâ€™t be sad itâ€™s over be proud it taught us so much. Congrats to all the men and women of @NASA on a @MarsRovers mission that beat all expectations inspired a new generation of Americans and demands we keep investing in science that pushes the boundaries of human knowledge.,"2,753.03"
2019-02-12,Happy 85th birthday to @RealBillRussell - the greatest champion in American sports and a lifelong warrior for justice.,"2,744.73"
2019-02-07,My statement on the passing of former Congressman John Dingell:pic.twitter.com/gjBYHHImzB,"2,706.05"
2019-02-07,We lost two great Americans today â€“ Frank Robinson and John Dingell â€“ citizens who inspired me and so many others by leading on the civil rights issues of our time opening doors to others and leaving it all on the field.,"2,706.05"
2019-02-01,As we celebrate Black History Month and Jackie Robinsonâ€™s 100th birthday we celebrate the life of all whose courage opened the gates for everybody and in the process made America better.pic.twitter.com/Fl9aDxqcGi,"2,706.53"
2019-01-25,The @ObamaFoundation is connecting people from around the world so they can form partnerships just like this. I am inspired by Robert and Vanessa and whatâ€™s possible when leaders come together to have an even greater impact on the world.https://twitter.com/ObamaFoundation/status/1088839648665833472Â â€¦,"2,664.76"
2019-01-21,"Iâ€™ve always drawn inspiration from what Dr. King called lifeâ€™s most persistent and urgent question: ""What are you doing for others?"" Letâ€™s honor his legacy by standing up for what is right in our communities and taking steps to make a positive impact on the world.",
2019-01-17,I knew it way back then and Iâ€™m absolutely convinced of it today â€” youâ€™re one of a kind @MichelleObama. Happy Birthday!pic.twitter.com/ejqm0uC9J4,"2,635.96"
2019-01-01,In 2018 people stepped up and showed up like never before. Keep it up in 2019. Weâ€™ve got a lot of work to do and Iâ€™ll be right there with you. Happy New Year everybody!,
2018-12-29,I hope you find inspiration in the stories of Dejah Moussa Sandor Hong and Jonny. Their journeys began with a decision to build the better future they wanted to see. The same is true for you. What matters isnâ€™t the size of the step you take; what matters is that you take it.,
2018-12-29,Leaders like Jonny Boucher a Chicago native who after losing too many friends and family to suicide started a coffee shop to offer emotional support and guidance to those who might be in need of a little more than a strong cup of coffee to get through their day.pic.twitter.com/H6XPceR6d9,
2018-12-29,Leaders like Hong Hoang who mobilized a youth-led movement to create a greener world after becoming the first Vietnamese person to visit Antarctica.Â https://www.obama.org/photo-essay-hoang/Â â€¦,
2018-12-29,Leaders like Moussa Kondo and Sandor Lederer who are each doing their part to fight corruption in their native countries of Mali and Hungary. Two people separated by continents but united in their pursuit of a more just transparent society.https://www.obama.org/fellowship/moussa-kondo-sandor-lederer/Â â€¦,
2018-12-29,Leaders like Dejah Powell who started an organization to bring health and wellness resources to communities on the South Side of Chicago expanding food access and providing people the space and time to take care of themselves.pic.twitter.com/tPW7NxTGLO,
2018-12-29,As the year winds down and we look toward 2019 Iâ€™m asking you to make a commitment: find something you want to change in your community and take the first step toward changing it. If you need some inspiration take a look at some of the young leaders who inspired me this year.,
2018-12-28,As 2018 draws to a close Iâ€™m continuing the tradition of sharing my year-end lists. It gives me a moment to reflect on the year through the books movies and music that I found most thought-provoking inspiring or just plain loved. I hope you enjoy it: https://www.facebook.com/barackobama/posts/10156393283416749Â â€¦,"2,485.74"
2018-12-25,Enjoy the holiday season with the ones you love. Michelle and I wish you a very Merry Christmas!pic.twitter.com/LKLqlYfFUw,
2018-12-20,Thereâ€™s no better time than the holidays to give back to your community. Yesterday I got to do just that at @ChildrensHealth. As we celebrate the season and look forward to 2019 letâ€™s recommit to doing our part to build a world that is a little more generous tolerant and kind.https://twitter.com/ObamaFoundation/status/1075852828118269952Â â€¦,"2,467.42"
2018-12-19,Merry Christmas and happy holidays to the extraordinary kids families and staff at Childrenâ€™s National. And thanks for humoring me as your stand-in Santa.https://twitter.com/childrenshealth/status/1075507032537620480Â â€¦,"2,506.96"
2018-12-15,Today is the last day of open enrollment. That means itâ€™s the deadline to make sure you and the people you love have health insurance in 2019. So head over to http://HealthCare.govÂ  to get covered! Hereâ€™s what else you need to know today about health care:pic.twitter.com/gosn6c6uCa,
2018-12-14,Joe is right. Head to http://healthcare.govÂ  before tomorrowâ€™s deadline. And nice bracelet by the way.https://twitter.com/JoeBiden/status/1073716529336860673Â â€¦,"2,599.95"
2018-12-12,As Bobby Kennedy taught us the thing about hope is that it travels through space *and* time first splashing against the rocks but eventually breaking down the walls of cruelty and injustice. And if we do our best with the time weâ€™re given others will take hope in our example.https://twitter.com/RFKHumanRights/status/1073054288400801792Â â€¦,"2,651.07"
2018-12-10,No jump shots. No ferns. No memes. Not this time. Iâ€™m going to give it to you straight: If you need health insurance for 2019 the deadline to get covered is December 15. Go to http://HealthCare.govÂ  today and pass this on â€” you just might save a life.pic.twitter.com/8mHMsXGY0g,"2,637.72"
2018-12-02,Happy Hanukkah! Over these eight nights we draw inspiration from light that can overpower any darkness and recommit ourselves to building a brighter future for our families our communities and our world. Chag Sameach from the Obama family to yours.,
2018-11-30,America has lost a patriot and humble servant in George Herbert Walker Bush. While our hearts are heavy today they are also filled with gratitude. Our thoughts are with the entire Bush family tonight â€“ and all who were inspired by George and Barbaraâ€™s example.pic.twitter.com/g9OUPu2pjY,"2,760.17"
2018-11-21,I am grateful for the next generation of leaders -- the young people who are tolerant creative idealistic and doing the work to create the world as it should be. Who understand that hope requires action. From the Obama family to yours Happy Thanksgiving.https://twitter.com/ObamaFoundation/status/1065309361906561025Â â€¦,"2,649.93"
2018-11-20,Thanks to the Chicago @FoodDepository team for all you do and to the volunteers who are doing great work and let me crash today. Happy Thanksgiving everybody!https://twitter.com/FoodDepository/status/1065001878352740353Â â€¦,"2,641.89"
2018-11-18,When someone shares their story we see the world through their eyes. Iâ€™m looking forward to hearing a few from leaders around the world and sharing my own at the @ObamaFoundation Summit in Chicago. Tune in at http://Obama.orgÂ .pic.twitter.com/sOllDsDA1Z,
2018-11-15,Our future depends on all our young people including our boys and young men of color being able to achieve their dreams. Today Iâ€™m proud to share @MBK_Allianceâ€™s first investments in communities devoted to this mission. Get inspired:http://obama.org/MBKA/communitiesÂ â€¦,"2,730.20"
2018-11-13,Of course @MichelleObamaâ€™s my wife so Iâ€™m a little biased here. But she also happens to be brilliant funny wise â€“ one of a kind. This book tells her quintessentially American story. I love it because it faithfully reflects the woman I have loved for so long.pic.twitter.com/X0i9jja4TE,"2,722.18"
2018-11-11,Michelle and I are heartbroken for everybody whoâ€™s lost so much in California and grateful for the heroism of the firefighters whoâ€™ve been risking their lives around the clock to save others. Please do what you can to help our fellow Americans in need:https://nyti.ms/2DdQB3cÂ ,
2018-11-11,To all our veterans and your families: thank you. There's no tribute that can truly match the magnitude of your service and sacrifice. But all of us can do our best to live up to the American values of service responsibility generosity and citizenship that you helped defend.,
2018-11-07,Congratulations to everybody who showed up and participated in our democracy in record numbers yesterday. The change we need wonâ€™t come from one election alone â€“ but it is a start. Last night voters across the country started it.pic.twitter.com/gNk4WkeJUn,"2,813.89"
2018-11-06,Today is the day. Today itâ€™s your turn to raise your voice to change the course of this country for the better. So make it count. Get out there and vote. Go to http://IWillVote.comÂ  or call 833-336-VOTE to confirm where you can vote and check voting hours.pic.twitter.com/6xdMbKhwkr,"2,755.45"
2018-11-05,If you take that power and vote something powerful happens. Change happens. Hope happens. And with each new step we take in the direction of fairness and justice and equality and opportunity hope spreads. Go vote!http://IWillVote.comÂ ,"2,738.31"
2018-11-05,When you vote you have the power to make it easier for a student to afford college and harder for a disturbed person to shoot up a classroom. When you vote you have the power to make sure a family keeps its health insurance.,"2,738.31"
2018-11-05,When you vote you have the power to protect voting rights. To make sure our criminal justice system treats everyone equally under the law. To strengthen laws that protect women in the workplace from harassment â€“ and make sure theyâ€™re paid equally.,"2,738.31"
2018-11-05,When we've been at such crossroads before Americans have made the right choice. Not because we sat back and waited for history to happen -- but because we marched and mobilized and voted. We made history happen.,"2,738.31"
2018-11-05,Tomorrowâ€™s elections might be the most important of our lifetimes. The health care of millions is on the ballot. Making sure working families get a fair shake is on the ballot. The character of our country is on the ballot.,"2,738.31"
2018-11-01,Speaking of preexisting conditions open enrollment starts today. If you or someone you know needs health care visit http://HealthCare.govÂ . Thanks to financial help most people can find plans for $75/month or less so check out your options and find a plan that works for you.pic.twitter.com/R52X9sgkbP,"2,740.37"
2018-11-01,Elections matter. You have the power to protect a familyâ€™s health care. Make a plan grab some friends and vote: https://iwillvote.comÂ ,"2,740.37"
2018-11-01,While we're talking about preexisting conditions the ACA is the law that finally protected your coverage for preexisting conditions. Those protections and your health care are absolutely at stake on Tuesday. Vote for Democrats whoâ€™ll protect them.https://www.thecut.com/2018/10/republicans-dont-protect-preexisting-conditions.htmlÂ â€¦,"2,740.37"
2018-10-31,Not sure who and what you can vote for? Head over to http://votesaveamerica.com/ballotÂ  to look up your state learn who's running to represent you which measures you can help decide and more. Read up and get ready to vote on November 6.,"2,711.74"
2018-10-30,Your vote can decide the health care of millions. Your voice can determine the character of our country. You have power â€” use it! In most states you don't even have to wait until Election Day to cast a ballot. Find out where you can vote before Nov. 6: http://IWillVote.comÂ pic.twitter.com/hWkFHqi49K,"2,682.63"
2018-10-27,We grieve for the Americans murdered in Pittsburgh. All of us have to fight the rise of anti-Semitism and hateful rhetoric against those who look love or pray differently. And we have to stop making it so easy for those who want to harm the innocent to get their hands on a gun.,
2018-10-17,The last presidential election turned on fewer than 100000 votes in three states. More people go to Coachella. Thereâ€™s no good excuse not to vote. Head over to http://Vote.orgÂ  to check your registration get your absentee ballot and find out where to vote on November 6.https://twitter.com/attn/status/1052577837968846848Â â€¦,"2,809.21"
2018-10-11,America is always at our best when we look out for each other. Please do what you can to help people recover and rebuild from Hurricane Michael.https://www.charitynavigator.org/index.cfm?bay=content.view&cpid=6806Â â€¦,"2,728.37"
2018-10-11,Iâ€™m so proud of the work @MichelleObama has done over the years to ensure adolescent girls have access to education and I know that the @GirlsAlliance will be another great chapter in her effort to get girls the opportunities they deserve.https://twitter.com/girlsalliance/status/1050358965702414336Â â€¦,"2,728.37"
2018-10-08,Congratulations to Drew Brees on the all time passing record. Always a class act.,"2,884.43"
2018-10-03,Happy Anniversary @MichelleObama. For 26 years youâ€™ve been an extraordinary partner someone who can always make me laugh and my favorite person to see the world with.pic.twitter.com/s8xoZ9j2YR,"2,925.51"
2018-10-01,Today Iâ€™m proud to endorse even more Democratic candidates who arenâ€™t just running against something but for somethingâ€”to expand opportunity for all of us and to restore dignity honor and compassion to public service. They deserve your vote:pic.twitter.com/NO5jnhX3XD,"2,924.59"
2018-09-29,From civil servants to organizers the young people I met in Amsterdam today are doing the hard work of change. And they keep at it for their communities their countries and the collective future of Europe and the world. Keep up the good work.pic.twitter.com/AVtuBPHdr2,
2018-09-25,The antidote to government by a powerful few is government by the organized energized many. This National Voter Registration Day make sure you're registered vote early if you can or show up on November 6. This moment is too important to sit out.,"2,915.56"
2018-09-14,The first class of Obama Fellows is full of leaders like Keithâ€”hardworking innovative and dedicated to partnering with their communities to drive transformational change.https://twitter.com/ObamaFoundation/status/1040634794764320773Â â€¦,"2,904.98"
2018-09-11,We will always remember everyone we lost on 9/11 thank the first responders who keep us safe and honor all who defend our country and the ideals that bind us together. There's nothing our resilience and resolve canâ€™t overcome and no act of terror can ever change who we are.,"2,887.89"
2018-09-07,Today Iâ€™m at the University of Illinois to deliver a simple message to young people all over the country: You need to vote because our democracy depends on it. I hope you'll tune in at 11am CT: http://go.illinois.edu/liveÂ ,"2,871.68"
2018-08-29,Yesterday I met with high school students on Chicagoâ€™s Southwest side who spent the summer learning to code some pretty cool apps. Michelle and I are proud to support programs that invest in local youth and weâ€™re proud of these young people.pic.twitter.com/dQnDgswCj5,"2,914.04"
2018-08-26,Congratulations to Hawaii for winning the Little League World Series! You make America very proud. https://twitter.com/LittleLeague/status/1033829386116640773Â â€¦,
2018-08-25,Our statement on the passing of Senator John McCain:pic.twitter.com/3GBjNYxoj5,
2018-08-16,Aretha helped define the American experience. In her voice we could feel our history all of it and in every shadeâ€”our power and our pain our darkness and our light our quest for redemption and our hard-won respect. May the Queen of Soul rest in eternal peace.pic.twitter.com/bfASqKlLc5,"2,840.69"
2018-08-06,Bobby Kennedy was one of my heroes. He was someone who showed us the power of acting on our ideals the idea that any of us can be one of the â€œmillion different centers of energy and daringâ€ that ultimately combine to change the world for the better.https://twitter.com/RFKHumanRights/status/1026456623311716354Â â€¦,"2,850.40"
2018-08-01,Iâ€™m confident that together theyâ€™ll strengthen this country we love by restoring opportunity repairing our alliances and standing in the world and upholding our fundamental commitment to justice fairness responsibility and the rule of law. But first they need our votes.,"2,813.36"
2018-08-01,Today Iâ€™m proud to endorse such a wide and impressive array of Democratic candidates â€“ leaders as diverse patriotic and big-hearted as the America theyâ€™re running to represent:pic.twitter.com/gWzalQhFas,"2,813.36"
2018-07-18,Mandela Day is about taking action to change the world for the better. In these young people I see Madiba's example of persistence and hope. They are poised to make this world more peaceful more prosperous and more just.pic.twitter.com/GJDuOs1hkH,"2,815.62"
2018-07-13,This week Iâ€™m traveling to Africa for the first time since I left office â€“ a continent of wonderful diversity thriving culture and remarkable stories. As I prepare for this trip I wanted to share a list of books that Iâ€™d recommend for summer reading: https://www.facebook.com/barackobama/posts/10156007456406749Â â€¦,"2,801.31"
2018-06-12,Congratulations to the @Capitals! This @NHLBlackhawks fan knows what itâ€™s like to lift that cup â€“ and Iâ€™m happy for all the Caps fans who cheer so hard for their team and for a team that celebrates so hard with its fans.,"2,786.85"
2018-06-08,â€œLow plastic stool cheap but delicious noodles cold Hanoi beer.â€ This is how Iâ€™ll remember Tony. He taught us about food â€” but more importantly about its ability to bring us together. To make us a little less afraid of the unknown. Weâ€™ll miss him.pic.twitter.com/orEXIaEMZM,"2,779.03"
2018-06-01,This National Gun Violence Awareness Day show your commitment to keeping our kids safe from gun violence. Then for everyone weâ€™ve lost take action to change our leadership and our laws until they reflect that commitment - no matter how long it takes.https://twitter.com/ofa/status/1002554110519009280Â â€¦,"2,734.62"
2018-05-28,We can never truly repay the debt we owe our fallen heroes. But we can remember them honor their sacrifice and affirm in our own lives those enduring ideals of justice equality and opportunity for which generations of Americans have given that last full measure of devotion.pic.twitter.com/pRxwmaMClL,
2018-05-23,This Center is for the leaders of tomorrow who are ready to step up and build the world as it should be. Michelle and I are grateful to Chicagoans and the Chicago City Council for making it happen.http://www.chicagotribune.com/news/obamacenter/ct-met-city-council-obama-pres-dential-center-20180523-story.htmlÂ â€¦,"2,733.29"
2018-05-13,Happy Motherâ€™s Day to every mom out there especially the remarkable moms in my life @MichelleObama and my mother-in-law Marian Robinson.pic.twitter.com/n65fyWg7O8,
2018-05-08,There are few issues more important to the security of the US than the potential spread of nuclear weapons or the potential for even more destructive war in the Middle East. Todayâ€™s decision to put the JCPOA at risk is a serious mistake. My full statement: https://www.facebook.com/barackobama/posts/10155854913976749Â â€¦,"2,671.92"
2018-04-23,These talented young people will create a better future not just in Africa but around the world. I canâ€™t wait to spend some time with @ObamaFoundation Leaders and look forward to honoring the Mandela legacy in Johannesburg this summer.https://twitter.com/obamafoundation/status/988475935463759878Â â€¦,"2,670.29"
2018-04-17,Our statement on the passing of Former First Lady Barbara Bush:pic.twitter.com/MhTVYCL9Nj,"2,706.39"
2018-03-25,Incredible to have a Chicago team in the Final Four. Iâ€™ll take that over an intact bracket any day! Congratulations to everybody @LoyolaChicago - letâ€™s keep it going!,
2018-03-24,Michelle and I are so inspired by all the young people who made todayâ€™s marches happen. Keep at it. Youâ€™re leading us forward. Nothing can stand in the way of millions of voices calling for change.,
2018-03-19,Our most important task as a nation is to make sure all our young people can achieve their dreams. Weâ€™ve started this work with @MBK_Alliance but thereâ€™s so much more all of us have to doâ€”government private sector academia & community leadersâ€”to change the odds for our kids.https://twitter.com/upshotnyt/status/975774912764882946Â â€¦,"2,712.92"
2018-03-19,In Singapore with young people who are advocating for education empowering young women and getting involved all over Southeast Asia with a profoundly optimistic commitment to building the world they want to see.https://twitter.com/ganeshmuren/status/975711729609920512Â â€¦,"2,712.92"
2018-03-15,41: I like the competition. And the loyalty to the home team. - 44https://twitter.com/georgehwbush/status/974345353322483713Â â€¦,"2,747.33"
2018-03-15,Congrats to @LoyolaChicago and Sister Jean for a last-second upset - I had faith in my pick!,"2,747.33"
2018-03-14,Just because I have more time to watch games doesnâ€™t mean my picks will be better but here are my brackets this year: https://go.obama.org/2018bracketÂ pic.twitter.com/gnNXw0Ysxr,"2,749.48"
2018-03-14,Have fun out there among the stars.pic.twitter.com/S285MTwGtp,"2,749.48"
2018-03-12,Four years ago @MichelleObama and I had the privilege to host Lt. Cmdr. Dan Cnossen and his fellow Paralympians and Olympians at the White House. Today weâ€™re so proud of him for winning gold and silver - while still representing the red white and blue.pic.twitter.com/evDCV7zehM,"2,783.02"
2018-02-27,I got my start holding community meetings in Chicago so it was fun to be home for one tonight. Michelle and I want the world to come together on the South Side at a place built with local ideas values and hopes. Thatâ€™s the @ObamaFoundation and Presidential Center.https://twitter.com/obamafoundation/status/968681134480674817Â â€¦,"2,744.28"
2018-02-22,Young people have helped lead all our great movements. How inspiring to see it again in so many smart fearless students standing up for their right to be safe; marching and organizing to remake the world as it should be. We've been waiting for you. And we've got your backs.,"2,703.96"
2018-02-21,Billy Graham was a humble servant who prayed for so many - and who with wisdom and grace gave hope and guidance to generations of Americans.,"2,701.33"
2018-02-15,We are grieving with Parkland. But we are not powerless. Caring for our kids is our first job. And until we can honestly say that we're doing enough to keep them safe from harm including long overdue common-sense gun safety laws that most Americans want then we have to change.,"2,731.20"
2018-02-14,Happy Valentineâ€™s Day @MichelleObama. You make every day and every place better.pic.twitter.com/aWvyytR7Mm,"2,698.63"
2018-01-15,Dr. King was 26 when the Montgomery bus boycott began. He started small rallying others who believed their efforts mattered pressing on through challenges and doubts to change our world for the better. A permanent inspiration for the rest of us to keep pushing towards justice.,
2017-12-29,All across America people chose to get involved get engaged and stand up. Each of us can make a difference and all of us ought to try. So go keep changing the world in 2018.,"2,673.61"
2017-12-29,Ten-year-old Jahkil Jackson is on a mission to help homeless people in Chicago. He created kits full of socks toiletries and food for those in need. Just this week Jahkil reached his goal to give away 5000 â€œblessing bags.â€ Thatâ€™s a story from 2017.http://www.chicagotribune.com/lifestyles/stevens/ct-life-stevens-wednesday-10-year-old-helps-homeless-0927-story.htmlÂ â€¦,"2,673.61"
2017-12-29,Chris Long gave his paychecks from the first six games of the NFL season to fund scholarships in Charlottesville VA. He wanted to do more so he decided to give away an entire seasonâ€™s salary. Thatâ€™s a story from 2017.http://www.philly.com/philly/sports/eagles/philadelphia-eagles-chris-long-donated-paychecks-charity-20171019.htmlÂ â€¦,"2,673.61"
2017-12-29,Kat Creech a wedding planner in Houston turned a postponed wedding into a volunteer opportunity for Hurricane Harvey victims. Thirty wedding guests became an organization of hundreds of volunteers. Thatâ€™s a story from 2017.https://www.click2houston.com/news/couple-postpones-wedding-inspires-help-for-harvey-victimsÂ â€¦,"2,673.61"
2017-12-29,As we count down to the new year we get to reflect and prepare for whatâ€™s ahead. For all the bad news that seemed to dominate our collective consciousness there are countless stories from this year that remind us what's best about America.,"2,673.61"
2017-12-25,On behalf of the Obama family Merry Christmas! We wish you joy and peace this holiday season.pic.twitter.com/CNFUZrhrBj,
2017-12-14,There's no better time than the holiday season to reach out and give back to our communities. Great to hear from young people at the Boys & Girls Club in DC today.pic.twitter.com/FSJkj1qwg9,"2,652.01"
2017-12-12,Happy Hanukkah everybody from the Obama family to yours. Chag Sameach!,"2,664.11"
2017-12-11,Just got off a call to thank folks who are working hard to help more Americans across the country sign up for health coverage. But it's up to all of us to help spread the word: Sign up through this Friday at http://HealthCare.govÂ .https://twitter.com/getuscovered/status/940289973869215749Â â€¦,"2,659.99"
2017-11-27,Michelle and I are delighted to congratulate Prince Harry and Meghan Markle on their engagement. We wish you a lifetime of joy and happiness together.,"2,601.42"
2017-11-23,From the Obama family to yours we wish you a Happy Thanksgiving full of joy and gratitude.pic.twitter.com/xAvSQwjQkz,
2017-11-20,ME: Joe about halfway through the speech Iâ€™m gonna wish you a happy birth-- BIDEN: ITâ€™S MY BIRTHDAY! ME: Joe. Happy birthday to @JoeBiden my brother and the best vice president anybody could have.pic.twitter.com/sKbXjNiEjH,"2,582.14"
2017-11-08,This is what happens when the people vote. Congrats @RalphNortham and @PhilMurphyNJ . And congratulations to all the victors in state legislative county and mayors' races. Every office in a democracy counts!,"2,594.38"
2017-11-06,Every election matters - those who show up determine our future. Go vote tomorrow!http://www.vote.orgÂ ,"2,591.13"
2017-11-05,May God also grant all of us the wisdom to ask what concrete steps we can take to reduce the violence and weaponry in our midst.,
2017-11-05,We grieve with all the families in Sutherland Springs harmed by this act of hatred and weâ€™ll stand with the survivors as they recover...,
2017-11-01,Starting today you can sign up for 2018 health coverage. Head on over to http://HealthCare.govÂ  and find a plan that meets your needs.https://twitter.com/getuscovered/status/925709097076449280Â â€¦,"2,579.36"
2017-10-31,Michelle and I are thinking of the victims of today's attack in NYC and everyone who keeps us safe. New Yorkers are as tough as they come.,"2,575.26"
2017-10-30,Hello #ObamaSummit! Thrilled to host civic leaders in Chicago from all over the world. Follow along at @ObamaFoundation.,"2,572.83"
2017-10-23,Iâ€™ll let you and @ladygaga handle the singing and weâ€™ll handle the donations. Thereâ€™s still time to give: http://oneamericaappeal.orgÂ .https://twitter.com/georgehwbush/status/922485638846443520Â â€¦,"2,564.98"
2017-10-21,Tonight the ex-Presidents are getting together in Texas to support all our fellow Americans rebuilding from this yearâ€™s hurricanes. Join us.https://twitter.com/americaappeal/status/921884880102875136Â â€¦,
2017-10-16,I'm grateful to @SenJohnMcCain for his lifetime of service to our country. Congratulations John on receiving this year's Liberty Medal.,"2,557.64"
2017-10-02,Michelle & I are praying for the victims in Las Vegas. Our thoughts are with their families & everyone enduring another senseless tragedy.,"2,529.12"
2017-09-29,Proud to cheer on Team USA at the Invictus Games today with my friend Joe. You represent the best of our country.pic.twitter.com/WBzcltmgqj,"2,519.36"
2017-09-26,We're expanding our efforts to help Puerto Rico & the USVI where our fellow Americans need us right now. Join us at http://oneamericaappeal.orgÂ https://twitter.com/barackobama/status/905930380783620097Â â€¦,"2,496.84"
2017-09-25,Prosecutor soldier family man citizen. Beau made us want to be better. What a legacy to leave. What a testament to @JoeBiden.https://twitter.com/joebiden/status/912459460316188673Â â€¦,"2,496.66"
2017-09-19,Thinking about our neighbors in Mexico and all our Mexican-American friends tonight. Cuidense mucho y un fuerte abrazo para todos.,"2,506.65"
2017-09-18,Coding is important â€“ and fun. @CSforAll thanks for your work to make sure every kid can compete in a high-tech global economy.https://twitter.com/csforall/status/909870350690865152Â â€¦,"2,503.87"
2017-09-13,Michelle and I want the @ObamaFoundation to inspire and empower people to change the world. Here's how we're getting started this fall.https://twitter.com/obamafoundation/status/907938000113467392Â â€¦,"2,498.37"
2017-09-11,We remember everyone we lost on 9/11 and honor all who defend our country and our ideals. No act of terror will ever change who we are.,"2,488.11"
2017-09-08,Proud of these McKinley Tech studentsâ€”inspiring young minds that make me hopeful about our future.pic.twitter.com/nqYC1mjjTB,"2,461.43"
2017-09-07,Americans always answer the call. http://OneAmericaAppeal.orgÂ pic.twitter.com/ktEvL6s89d,"2,465.10"
2017-09-05,To target hopeful young strivers who grew up here is wrong because theyâ€™ve done nothing wrong. My statement: http://www.facebook.com/barackobama/Â ,"2,457.85"
2017-08-27,Thank you to all the first responders and people helping each other out. That's what we do as Americans. Here's one way you can help now.https://twitter.com/redcross/status/901546157238833152Â â€¦,
2017-08-17,Michelle and I are thinking of the victims and their families in Barcelona. Americans will always stand with our Spanish friends. Un abrazo.,"2,430.01"
2017-08-12,...For love comes more naturally to the human heart than its opposite. - Nelson Mandela,
2017-08-12,People must learn to hate and if they can learn to hate they can be taught to love...,
2017-08-12,No one is born hating another person because of the color of his skin or his background or his religion...pic.twitter.com/InZ58zkoAm,
2017-07-19,John McCain is an American hero & one of the bravest fighters I've ever known. Cancer doesn't know what it's up against. Give it hell John.,"2,473.83"
2017-06-22,Health care has always been about something bigger than politics: it's about the character of our country. https://www.facebook.com/barackobama/posts/10154996557026749Â â€¦,"2,434.50"
2017-06-18,Of all that I've done in my life I'm most proud to be Sasha and Malia's dad. To all those lucky enough to be a dad Happy Father's Day!https://twitter.com/michelleobama/status/876454925131288580Â â€¦,
2017-06-02,On this National Gun Violence Awareness Day let your voice be heard and show your commitment to reducing gun violence.pic.twitter.com/eXkV4WmkqA,"2,439.07"
2017-05-29,Forever grateful for the service and sacrifice of all who fought to protect our freedoms and defend this country we love.pic.twitter.com/y7IQltbEz9,
2017-05-27,Good to see my friend Prince Harry in London to discuss the work of our foundations & offer condolences to victims of the Manchester attack.https://twitter.com/kensingtonroyal/status/868418451970379776Â â€¦,
2017-05-25,Through faith love and resolve the character of the people of Manchester has shown itself. Our thoughts & prayers are with you.https://twitter.com/justinwelby/status/867738559108837377Â â€¦,"2,415.07"
2017-05-23,Our hearts go out to those killed and wounded in Manchester. Americans will always stand shoulder to shoulder with the people of the UK.,"2,398.42"
2017-05-22,Excited to hear from Sierra Imani Filiz and Benedikt who are making a difference at home and abroad. See you in Berlin!https://twitter.com/obamafoundation/status/866758362658111488Â â€¦,"2,394.02"
2017-05-14,Happy Mother's Day to my love and partner on this journey @MichelleObama and to all the wonderful hardworking mothers out there.,
2017-05-03,We're rolling up our sleeves again back where it all started. Join us at http://Obama.orgÂ .https://twitter.com/obamafoundation/status/859830987198537731Â â€¦,"2,388.13"
2017-05-02,Well said Jimmy. That's exactly why we fought so hard for the ACA and why we need to protect it for kids like Billy. And congratulations!https://twitter.com/jimmykimmel/status/859253161873125376Â â€¦,"2,391.17"
2017-03-23,My heart goes out to the victims and their families in London. No act of terror can shake the strength and resilience of our British ally.,"2,345.96"
2017-03-19,Chuck Berry rolled over everyone who came before him â€“ and turned up everyone who came after. We'll miss you Chuck. Be good.,
2017-03-08,On International Womenâ€™s Day @MichelleObama and I are inspired by all of you who embrace your power to drive change.https://twitter.com/obamafoundation/status/839584161442775040Â â€¦,"2,362.98"
2017-03-02,Humbled to be recognized by a family with a legacy of service. Who's your #ProfileInCourage? Tell me about them: https://www.obama.org/your-voice/Â https://twitter.com/JFKLibrary/status/837318374233354248Â â€¦,"2,381.92"
2017-02-17,We asked. You answered.https://medium.com/@ObamaFoundation/we-asked-and-you-answered-26de78979a64Â â€¦,"2,351.16"
2017-02-14,Happy Valentineâ€™s Day @michelleobama! Almost 28 years with you but it always feels new.pic.twitter.com/O0UhJWoqGN,"2,337.58"
2017-01-22,I read letters like these every single day. It was one of the best parts of the job â€“ hearing from you.https://nyti.ms/2jAhB2PÂ ,
2017-01-20,In the meantime I want to hear what you're thinking about the road ahead. So share your ideas with me here: http://Obama.orgÂ ,"2,271.31"
2017-01-20,Hi everybody! Back to the original handle. Is this thing still on? Michelle and I are off on a quick vacation then weâ€™ll get back to work.,"2,271.31"
2017-01-10,Tonight President Obama reflects on eight years of progress. Watch the #FarewellAddress at 9 pm ET: http://ofa.bo/2iYYkWQÂ  #ObamaFarewell,"2,268.90"
2016-11-05,In the weekly address President Obama discusses what #Obamacare has done to improve health care.http://ofa.bo/2ebbyAoÂ ,
2016-11-04,Let's keep working to keep our economy on a better stronger course.pic.twitter.com/bV2BVjyj7a,"2,085.18"
2016-11-04,The landmark #ParisAgreement enters into force todayâ€”we must keep up the momentum to #ActOnClimate. http://ofa.bo/2fn8oHCÂ ,"2,085.18"
2016-11-04,The economy added 161000 jobs in October and wages are up 2.8 percent over the past year. http://ofa.bo/2e8XF5NÂ  #JobsReport,"2,085.18"
2016-11-03,There are a lot of plans out there. Check your options and lock in the one that's best for you: http://ofa.bo/2eZtYDpÂ  #GetCovered,"2,088.66"
